41,105,134,149,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,119,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,89,131,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,19,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,88,93,133,,,,,,,,,,,,,,,,,,,,,,,
7,140,,,,,,,,,,,,,,,,,,,,,,,,,,
28,113,,,,,,,,,,,,,,,,,,,,,,,,,,
21,66,,,,,,,,,,,,,,,,,,,,,,,,,,
36,101,105,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,133,,,,,,,,,,,,,,,,,,,,,,,,,,
134,150,,,,,,,,,,,,,,,,,,,,,,,,,,
107,134,149,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,30,66,80,96,97,138,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,41,91,107,126,134,141,149,,,,,,,,,,,,,,,,,,,,
31,154,,,,,,,,,,,,,,,,,,,,,,,,,,
11,52,,,,,,,,,,,,,,,,,,,,,,,,,,
134,151,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,134,146,,,,,,,,,,,,,,,,,,,,,,,,,
107,113,134,150,153,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,132,134,151,,,,,,,,,,,,,,,,,,,,,,,,
58,108,,,,,,,,,,,,,,,,,,,,,,,,,,
115,124,,,,,,,,,,,,,,,,,,,,,,,,,,
16,37,,,,,,,,,,,,,,,,,,,,,,,,,,
47,97,,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,66,67,,,,,,,,,,,,,,,,,,,,,,,,
12,21,118,139,,,,,,,,,,,,,,,,,,,,,,,,
134,149,,,,,,,,,,,,,,,,,,,,,,,,,,
134,144,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,59,,,,,,,,,,,,,,,,,,,,,,,,,
44,63,64,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,134,143,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,83,85,118,,,,,,,,,,,,,,,,,,,,,,,,
23,63,,,,,,,,,,,,,,,,,,,,,,,,,,
70,75,94,,,,,,,,,,,,,,,,,,,,,,,,,
41,134,149,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,45,69,85,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,134,149,,,,,,,,,,,,,,,,,,,,,,,,,
50,134,141,142,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,38,62,81,90,118,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,130,155,,,,,,,,,,,,,,,,,,,,,,,,,
108,120,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,145,,,,,,,,,,,,,,,,,,,,,,,,,,
24,97,134,138,144,,,,,,,,,,,,,,,,,,,,,,,
79,131,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,134,144,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,63,69,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,41,129,134,138,144,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,135,,,,,,,,,,,,,,,,,,,,,,,,,,
80,118,,,,,,,,,,,,,,,,,,,,,,,,,,
36,48,105,106,117,131,,,,,,,,,,,,,,,,,,,,,,
3,44,63,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,134,143,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,49,61,63,,,,,,,,,,,,,,,,,,,,,,,
23,63,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,155,158,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,152,157,,,,,,,,,,,,,,,,,,,,,,,,,
85,118,,,,,,,,,,,,,,,,,,,,,,,,,,
46,48,131,,,,,,,,,,,,,,,,,,,,,,,,,
23,41,114,134,143,,,,,,,,,,,,,,,,,,,,,,,
34,87,93,122,156,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,79,86,131,,,,,,,,,,,,,,,,,,,,,,,,
5,23,44,63,64,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,57,75,83,84,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,131,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,42,77,,,,,,,,,,,,,,,,,,,,,,,,,
1,135,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,135,,,,,,,,,,,,,,,,,,,,,,,,,,
134,149,,,,,,,,,,,,,,,,,,,,,,,,,,
44,64,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,60,77,,,,,,,,,,,,,,,,,,,,,,,,,
42,75,,,,,,,,,,,,,,,,,,,,,,,,,,
108,120,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12,104,123,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,69,85,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,49,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,105,134,143,,,,,,,,,,,,,,,,,,,,,,,,
1,12,93,110,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,117,,,,,,,,,,,,,,,,,,,,,,,,,,
107,134,145,,,,,,,,,,,,,,,,,,,,,,,,,
66,104,137,,,,,,,,,,,,,,,,,,,,,,,,,
114,134,141,143,,,,,,,,,,,,,,,,,,,,,,,,
24,66,96,129,134,144,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,134,143,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,52,,,,,,,,,,,,,,,,,,,,,,,,,,
47,113,134,150,,,,,,,,,,,,,,,,,,,,,,,,
11,36,84,105,,,,,,,,,,,,,,,,,,,,,,,,
18,51,,,,,,,,,,,,,,,,,,,,,,,,,,
70,104,,,,,,,,,,,,,,,,,,,,,,,,,,
122,158,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,74,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,44,63,64,65,,,,,,,,,,,,,,,,,,,,,,
8,96,103,104,129,,,,,,,,,,,,,,,,,,,,,,,
33,35,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,147,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,75,94,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,86,131,,,,,,,,,,,,,,,,,,,,,,,,,
99,134,142,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,88,134,143,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,138,146,,,,,,,,,,,,,,,,,,,,,,,,,
35,137,,,,,,,,,,,,,,,,,,,,,,,,,,
70,80,85,104,109,,,,,,,,,,,,,,,,,,,,,,,
6,29,101,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,134,151,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,33,152,,,,,,,,,,,,,,,,,,,,,,,,,
86,131,,,,,,,,,,,,,,,,,,,,,,,,,,
46,51,85,152,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,45,85,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,85,119,,,,,,,,,,,,,,,,,,,,,,,,
38,108,120,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,117,152,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,81,90,100,125,131,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,73,75,97,122,126,138,,,,,,,,,,,,,,,,,,,,,
14,41,46,50,88,91,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,91,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42,83,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,63,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,62,,,,,,,,,,,,,,,,,,,,,,,,,,
52,131,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,109,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,117,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,64,,,,,,,,,,,,,,,,,,,,,,,,,,
54,70,71,80,129,156,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,152,,,,,,,,,,,,,,,,,,,,,,,,,,
50,134,135,149,,,,,,,,,,,,,,,,,,,,,,,,
19,71,72,,,,,,,,,,,,,,,,,,,,,,,,,
15,88,97,128,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,11,131,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,59,88,,,,,,,,,,,,,,,,,,,,,,,,,
10,74,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,122,124,,,,,,,,,,,,,,,,,,,,,,,,,
134,147,,,,,,,,,,,,,,,,,,,,,,,,,,
34,67,71,131,,,,,,,,,,,,,,,,,,,,,,,,
7,33,,,,,,,,,,,,,,,,,,,,,,,,,,
12,141,,,,,,,,,,,,,,,,,,,,,,,,,,
10,49,81,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,60,141,,,,,,,,,,,,,,,,,,,,,,,,,
31,154,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,117,131,,,,,,,,,,,,,,,,,,,,,,,,,
31,154,,,,,,,,,,,,,,,,,,,,,,,,,,
10,49,81,,,,,,,,,,,,,,,,,,,,,,,,,
122,139,,,,,,,,,,,,,,,,,,,,,,,,,,
46,85,131,,,,,,,,,,,,,,,,,,,,,,,,,
43,75,141,157,,,,,,,,,,,,,,,,,,,,,,,,
47,134,151,153,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,36,57,75,,,,,,,,,,,,,,,,,,,,,,,,
84,94,118,,,,,,,,,,,,,,,,,,,,,,,,,
9,69,85,,,,,,,,,,,,,,,,,,,,,,,,,
19,25,60,,,,,,,,,,,,,,,,,,,,,,,,,
22,70,80,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,122,156,,,,,,,,,,,,,,,,,,,,,,,,,
3,23,63,64,65,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,101,131,,,,,,,,,,,,,,,,,,,,,,,,,
41,91,99,134,148,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,156,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,87,96,129,130,,,,,,,,,,,,,,,,,,,,,,
25,46,60,131,,,,,,,,,,,,,,,,,,,,,,,,
126,134,143,,,,,,,,,,,,,,,,,,,,,,,,,
31,154,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,131,,,,,,,,,,,,,,,,,,,,,,,,,,
66,133,,,,,,,,,,,,,,,,,,,,,,,,,,
15,54,122,124,156,,,,,,,,,,,,,,,,,,,,,,,
6,134,144,,,,,,,,,,,,,,,,,,,,,,,,,
54,139,,,,,,,,,,,,,,,,,,,,,,,,,,
14,91,,,,,,,,,,,,,,,,,,,,,,,,,,
67,121,152,156,,,,,,,,,,,,,,,,,,,,,,,,
6,40,,,,,,,,,,,,,,,,,,,,,,,,,,
25,88,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,128,130,156,,,,,,,,,,,,,,,,,,,,,,,,
104,124,139,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,96,129,134,144,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,77,,,,,,,,,,,,,,,,,,,,,,,,,,
81,134,147,,,,,,,,,,,,,,,,,,,,,,,,,
25,86,131,,,,,,,,,,,,,,,,,,,,,,,,,
107,134,143,,,,,,,,,,,,,,,,,,,,,,,,,
27,52,97,127,134,141,143,,,,,,,,,,,,,,,,,,,,,
38,62,,,,,,,,,,,,,,,,,,,,,,,,,,
66,70,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,19,,,,,,,,,,,,,,,,,,,,,,,,,,
38,62,,,,,,,,,,,,,,,,,,,,,,,,,,
9,69,85,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,79,,,,,,,,,,,,,,,,,,,,,,,,,,
115,122,124,156,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,122,156,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,134,143,,,,,,,,,,,,,,,,,,,,,,,,,
52,88,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,83,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,131,,,,,,,,,,,,,,,,,,,,,,,,,,
86,101,131,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,131,,,,,,,,,,,,,,,,,,,,,,,,,,
3,23,61,63,76,,,,,,,,,,,,,,,,,,,,,,,
83,140,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,84,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,96,129,130,,,,,,,,,,,,,,,,,,,,,,,,
22,42,75,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,158,,,,,,,,,,,,,,,,,,,,,,,,,,
8,115,,,,,,,,,,,,,,,,,,,,,,,,,,
91,134,143,,,,,,,,,,,,,,,,,,,,,,,,,
29,42,68,75,108,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,60,106,,,,,,,,,,,,,,,,,,,,,,,,,
78,81,104,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,131,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,17,33,75,,,,,,,,,,,,,,,,,,,,,,,,
52,131,155,,,,,,,,,,,,,,,,,,,,,,,,,
38,52,134,146,,,,,,,,,,,,,,,,,,,,,,,,
83,108,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,36,60,,,,,,,,,,,,,,,,,,,,,,,,,
52,80,104,124,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,81,125,131,,,,,,,,,,,,,,,,,,,,,,,,
9,10,45,49,63,,,,,,,,,,,,,,,,,,,,,,,
48,70,85,104,109,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,75,84,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,68,75,83,140,,,,,,,,,,,,,,,,,,,,,,,
4,41,99,132,134,138,144,,,,,,,,,,,,,,,,,,,,,
48,86,131,,,,,,,,,,,,,,,,,,,,,,,,,
8,124,156,,,,,,,,,,,,,,,,,,,,,,,,,
52,131,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,97,119,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,131,,,,,,,,,,,,,,,,,,,,,,,,,,
22,156,,,,,,,,,,,,,,,,,,,,,,,,,,
18,67,152,,,,,,,,,,,,,,,,,,,,,,,,,
115,122,,,,,,,,,,,,,,,,,,,,,,,,,,
66,155,,,,,,,,,,,,,,,,,,,,,,,,,,
114,134,143,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,,,,,,,,,,,,,,,,,,,,,,,,,
134,143,,,,,,,,,,,,,,,,,,,,,,,,,,
38,114,134,143,,,,,,,,,,,,,,,,,,,,,,,,
83,94,116,,,,,,,,,,,,,,,,,,,,,,,,,
44,85,119,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,148,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,96,97,129,,,,,,,,,,,,,,,,,,,,,,,,
92,134,138,151,,,,,,,,,,,,,,,,,,,,,,,,
1,56,72,95,122,139,,,,,,,,,,,,,,,,,,,,,,
9,10,49,81,,,,,,,,,,,,,,,,,,,,,,,,
16,83,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,63,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,44,63,64,65,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,99,134,146,,,,,,,,,,,,,,,,,,,,,,,,
48,86,131,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18,,,,,,,,,,,,,,,,,,,,,,,,,,
18,51,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,103,139,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,44,61,63,65,,,,,,,,,,,,,,,,,,,,,,,
31,154,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,62,90,118,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,134,144,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,101,,,,,,,,,,,,,,,,,,,,,,,,,,
59,155,,,,,,,,,,,,,,,,,,,,,,,,,,
7,62,118,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,94,,,,,,,,,,,,,,,,,,,,,,,,,,
22,96,,,,,,,,,,,,,,,,,,,,,,,,,,
50,92,134,135,141,148,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,83,,,,,,,,,,,,,,,,,,,,,,,,,,
38,134,142,,,,,,,,,,,,,,,,,,,,,,,,,
122,124,156,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,83,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,63,,,,,,,,,,,,,,,,,,,,,,,,,,
97,129,,,,,,,,,,,,,,,,,,,,,,,,,,
27,40,77,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,49,81,,,,,,,,,,,,,,,,,,,,,,,,
113,134,150,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,44,61,63,65,,,,,,,,,,,,,,,,,,,,,,
19,94,126,129,,,,,,,,,,,,,,,,,,,,,,,,
7,140,,,,,,,,,,,,,,,,,,,,,,,,,,
59,155,,,,,,,,,,,,,,,,,,,,,,,,,,
5,44,64,,,,,,,,,,,,,,,,,,,,,,,,,
41,91,107,134,149,,,,,,,,,,,,,,,,,,,,,,,
43,75,94,,,,,,,,,,,,,,,,,,,,,,,,,
32,88,134,142,,,,,,,,,,,,,,,,,,,,,,,,
39,75,104,124,,,,,,,,,,,,,,,,,,,,,,,,
16,27,129,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,150,,,,,,,,,,,,,,,,,,,,,,,,,,
19,121,156,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,107,,,,,,,,,,,,,,,,,,,,,,,,,,
70,89,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,92,134,149,,,,,,,,,,,,,,,,,,,,,,,,
25,60,117,131,,,,,,,,,,,,,,,,,,,,,,,,
41,99,134,149,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,80,121,122,124,156,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,120,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,30,72,93,,,,,,,,,,,,,,,,,,,,,,,,
1,56,72,95,122,124,158,,,,,,,,,,,,,,,,,,,,,
36,118,141,,,,,,,,,,,,,,,,,,,,,,,,,
30,56,95,121,156,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,131,,,,,,,,,,,,,,,,,,,,,,,,,,
36,75,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,133,134,146,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,52,101,131,,,,,,,,,,,,,,,,,,,,,,,,
48,117,152,,,,,,,,,,,,,,,,,,,,,,,,,
30,78,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,57,83,84,110,,,,,,,,,,,,,,,,,,,,,,,
48,86,131,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,74,,,,,,,,,,,,,,,,,,,,,,,,,,
10,125,,,,,,,,,,,,,,,,,,,,,,,,,,
131,140,155,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,49,81,,,,,,,,,,,,,,,,,,,,,,,,,
46,117,131,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,117,155,,,,,,,,,,,,,,,,,,,,,,,,,
114,134,146,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,57,75,84,141,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
